World 0, 1&&&&
2GH2MIKMN9U8JRKTVANW1I3TXW7RAP&q2[]=7|4|8|2|3|6|9|10|5|1&q1[]=7|5|4|6|2|3|10|9|8|1&A3UTR1KG1CNMWG&Thu Feb 02 00:53:49 PST 2012
2GH2MIKMN9U8JRKTVANW1I3TXW7RAP&q2[]=10|2|5|7|3|1|9|6|4|8&q1[]=8|1|3|9|7|2|10|4|5|6&A3HBYOZ3Y7242U&Thu Feb 02 01:26:28 PST 2012
2GH2MIKMN9U8JRKTVANW1I3TXW7RAP&q2[]=1|10|8|2|6|3|7|5|4|9&q1[]=4|10|3|6|9|5|2|8|7|1&A1SJHSLV0GLIIO&Fri Feb 03 00:01:46 PST 2012
2GH2MIKMN9U8JRKTVANW1I3TXW7RAP&q2[]=8|4|6|3|1|2|9|10|5|7&q1[]=6|2|3|7|1|4|8|9|10|5&A1HU5QBS0L9F93&Fri Feb 03 05:21:50 PST 2012
2GH2MIKMN9U8JRKTVANW1I3TXW7RAP&q1[]=7|4|5|10|1|2|6|8|9|3&q2[]=8|4|3|5|1|7|6|10|2|9&A3LP6T9VE9EKJQ&Sat Feb 04 13:14:10 PST 2012
&&&&
TPCH 4, 5&&&&
2XXL6VCPWZ9RHVI8BCSSBSN4ILD9OH&q1[]=2|5|10|7|3|4|8|9|6|1&q2[]=9|2|5|10|8|6|1|3|7|4&A3HBYOZ3Y7242U&Mon Feb 20 23:08:40 PST 2012
2XXL6VCPWZ9RHVI8BCSSBSN4ILD9OH&q1[]=8|6|4|2|10|1|3|7|9|5&q2[]=6|9|10|8|7|4|2|1|3|5&A3BPNLC8PJ6124&Mon Feb 20 23:12:41 PST 2012
2XXL6VCPWZ9RHVI8BCSSBSN4ILD9OH&q1[]=5|6|7|1|10|9|4|8|2|3&q2[]=6|4|9|3|5|10|1|8|2|7&A17ACUDW7ZD31Q&Tue Feb 21 02:56:14 PST 2012
2XXL6VCPWZ9RHVI8BCSSBSN4ILD9OH&q1[]=7|1|6|8|2|10|3|9|5|4&q2[]=3|1|6|5|9|2|8|10|7|4&A2JCPTU1H54SZY&Tue Feb 21 03:58:09 PST 2012
2XXL6VCPWZ9RHVI8BCSSBSN4ILD9OH&q1[]=10|8|7|6|9|5|4|3|2|1&q2[]=10|9|8|7|6|5|4|3|2|1&A3DPWZ0829JPMP&Tue Feb 21 06:16:55 PST 2012
2XXL6VCPWZ9RHVI8BCSSBSN4ILD9OH&q1[]=7|4|1|2|5|8|9|6|3|10&q2[]=7|4|1|2|5|8|9|6|3|10&A1L44SLPBYTQAB&Tue Feb 21 14:07:19 PST 2012
2XXL6VCPWZ9RHVI8BCSSBSN4ILD9OH&q1[]=5|1|3|7|8|9|4|6|10|2&q2[]=10|9|7|8|6|1|2|3|4|5&AFJ3EYZVFS8AU&Wed Feb 22 00:41:45 PST 2012
2XXL6VCPWZ9RHVI8BCSSBSN4ILD9OH&q1[]=1|3|5|7|9|10|8|6|4|2&q2[]=2|4|6|8|10|9|7|5|3|1&A3LKA8KIOMIM9V&Thu Feb 23 05:49:16 PST 2012
2XXL6VCPWZ9RHVI8BCSSBSN4ILD9OH&q1[]=5|8|10|3|1|9|7|2|4|6&q2[]=9|10|8|1|2|7|3|4|5|6&A3F2W0JAS4DPG2&Fri Feb 24 09:36:32 PST 2012
2XXL6VCPWZ9RHVI8BCSSBSN4ILD9OH&q1[]=2|7|10|3|5|1|8|4|6|9&q2[]=2|8|5|10|7|4|6|1|3|9&A1V4JB3UVUTTZC&Sat Feb 25 23:50:01 PST 2012
&&&&
TOCH 6, 7&&&&
2FPQEOZFYQS16AFCBWORHS4JHTBHKV&q1[]=6|7|3|8|10|2|9|1|5|4&q2[]=3|8|5|1|4|9|10|7|6|2&A1EJJWO2UFGECH&Mon Feb 20 19:56:48 PST 2012
2FPQEOZFYQS16AFCBWORHS4JHTBHKV&q1[]=5|8|6|2|3|7|9|1|4|10&q2[]=6|2|7|1|4|3|8|10|9|5&A10S0TH63ID10N&Mon Feb 20 21:08:09 PST 2012
2FPQEOZFYQS16AFCBWORHS4JHTBHKV&q1[]=4|9|2|1|5|8|6|10|7|3&q2[]=8|3|5|7|2|6|10|1|9|4&A3HBYOZ3Y7242U&Mon Feb 20 23:07:00 PST 2012
2FPQEOZFYQS16AFCBWORHS4JHTBHKV&q1[]=2|4|5|6|8|10|1|9|7|3&q2[]=5|4|3|6|2|1|10|8|7|9&A3BPNLC8PJ6124&Mon Feb 20 23:07:51 PST 2012
2FPQEOZFYQS16AFCBWORHS4JHTBHKV&q1[]=2|5|1|9|7|4|8|3|10|6&q2[]=5|7|3|8|1|9|10|4|6|2&A17ACUDW7ZD31Q&Tue Feb 21 02:53:31 PST 2012
2FPQEOZFYQS16AFCBWORHS4JHTBHKV&q1[]=1|10|8|2|3|4|5|6|7|9&q2[]=4|5|1|3|6|8|9|2|7|10&A2JCPTU1H54SZY&Tue Feb 21 03:59:36 PST 2012
2FPQEOZFYQS16AFCBWORHS4JHTBHKV&q1[]=1|5|6|8|10|4|9|3|7|2&q2[]=5|3|2|4|6|10|8|9|7|1&A3DPWZ0829JPMP&Tue Feb 21 06:19:44 PST 2012
2FPQEOZFYQS16AFCBWORHS4JHTBHKV&q1[]=6|9|4|3|2|1|5|8|7|10&q2[]=8|3|1|2|5|10|7|6|9|4&A3JDMGIJSH6058&Tue Feb 21 07:07:13 PST 2012
2FPQEOZFYQS16AFCBWORHS4JHTBHKV&q1[]=4|2|7|6|3|1|10|8|9|5&q2[]=10|9|8|5|3|1|7|6|2|4&A34CAOX6S0332K&Tue Feb 21 10:08:27 PST 2012
2FPQEOZFYQS16AFCBWORHS4JHTBHKV&q1[]=3|6|9|8|5|2|1|4|7|10&q2[]=7|4|1|8|5|2|9|6|3|10&A1L44SLPBYTQAB&Tue Feb 21 14:06:25 PST 2012
